Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-5.89241082937383E-08,-0.000607195511176322,0.0324652849797199,0,0,0,0.72607336877639,0.00214542503131186,-1.62560396395711E-09,1.75967015840072E-09,0.00217519049431956,-7.84469380222819E-06,0.0035729713646278,0,0,0,0,0,0,package://tecobot/meshes/base_link.STL,0.909803921568627,0.443137254901961,0.0313725490196078,1,0,0,0,0,0,0,package://tecobot/meshes/base_link.STL,,BASE-1,original,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
1,-1.55579201081481E-05,0.00265005484815443,-0.00640979059142413,0,0,0,0.706627496414257,0.00141272985130314,-3.88244140794133E-07,-7.81252256421149E-07,0.00136161707453551,-1.57137483733753E-05,0.00107347905043597,0,0,0,0,0,0,package://tecobot/meshes/1.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://tecobot/meshes/1.STL,,M1-1,coordinate1,axis1,j1,revolute,0,0,0.130100000000606,3.14159265358979,0,0,base_link,0,0,-1,0,0,0,0,,,,,,,,
2,4.90637956589368E-11,0.205571973027702,-0.00335989805856342,0,0,0,1.81432701922486,0.0657181782547282,-4.70754566707126E-06,1.3134801419487E-11,0.00340245408914578,-0.00019327880087556,0.0648885288783243,0,0,0,0,0,0,package://tecobot/meshes/2.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://tecobot/meshes/2.STL,,M1-2;BIG-SEAL-1;MIDDLE-SEAL-1;BIG-ARM-1;MIDDLE-SEAL-2;M1-3;MIDDLE-SEAL-2-1,coordinate2,axis2,j2,revolute,0,0.11115,0,-1.5708,0,3.1416,1,0,0,-1,0,0,0,0,,,,,,,,
3,-9.75479428030767E-05,0.271025707847572,0.111573843205116,0,0,0,0.44267362700812,0.00846779109060532,4.25798083740882E-06,2.9703298408818E-06,0.000577298267323756,-0.000161368520266658,0.00835212590831791,0,0,0,0,0,0,package://tecobot/meshes/3.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://tecobot/meshes/3.STL,,LITTLE-ARM-1;S1-1;LITTLE-SEAL-2-1;LITTLE-SEAL-1-1,coordinate3,axis3,j3,revolute,0,0.408000000000056,0,0,0,0,2,0,0,-1,0,0,0,0,,,,,,,,
4,-0.000181761828397664,0.00219045749084071,-0.000800397394362884,0,0,0,0.240053004221894,0.000357585780296645,-4.01845028318451E-07,-2.83495321785281E-06,0.000344725616321976,-2.81917197935311E-06,0.000285365736577025,0,0,0,0,0,0,package://tecobot/meshes/4.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://tecobot/meshes/4.STL,,S1-2;LITTLE-SEAL-3-1,coordinate5,axis4,j4,revolute,0,0.372499999999936,0.0109000000011954,1.57079632675385,0,-3.14159265356591,3,0,1,0,0,0,0,0,,,,,,,,
5,-0.000192919655058627,-0.00232492307126431,0.00352418959262345,0,0,0,0.22616916171284,0.000319896405798474,2.78135338346529E-07,2.71610728082593E-06,0.000307746360436311,-4.25141250562973E-06,0.00026883500127194,0,0,0,0,0,0,package://tecobot/meshes/5.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://tecobot/meshes/5.STL,,S1-3,coordinate6,axis5,j5,revolute,0,0,0.0900000000005329,1.57079632675672,0,3.14159265358979,4,0,-1,0,0,0,0,0,,,,,,,,
6,-4.4856E-13,0,0.025,0,0,0,0.3927,0.00032725,1.2071E-31,-2.9355E-15,0.00032725,1.09E-19,0.00049087,0,0,0,0,0,0,package://tecobot/meshes/6.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://tecobot/meshes/6.STL,,part_axis6-1,coordinate7,axis6,j6,revolute,0,0,-0.047999999999993,3.14159265358979,0,3.14159265358979,5,0,0,-1,0,0,0,0,,,,,,,,
